target_type,target,horizon,pc_count,model,pc,coef
sector_excess_return,Consumer Discretionary_excess,1,13,OLS,PC9,-0.0017849779116366617
sector_excess_return,Consumer Discretionary_excess,1,13,OLS,PC10,0.00010225912781958141
sector_excess_return,Consumer Discretionary_excess,1,13,OLS,PC11,-0.00012372503005750543
sector_excess_return,Consumer Discretionary_excess,1,13,OLS,PC12,-0.0006043319624065097
sector_excess_return,Consumer Discretionary_excess,1,13,OLS,PC13,-0.00195853653627849
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC1,-0.00032348790158929076
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC2,0.00031441280684886986
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC3,-0.0003002950228242124
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC4,-8.065839385982606e-05
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC5,0.00017787950304448867
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC6,0.00023825607790547372
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC7,-0.00018304007062168548
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC8,-0.00020537676104943574
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC9,0.00010304920764544531
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC10,4.2756633493958986e-05
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC11,-6.686385906894638e-05
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC12,6.96370166069326e-05
sector_excess_return,Consumer Discretionary_excess,1,13,Ridge,PC13,-9.808579885338544e-05
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC1,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC2,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC3,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC4,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC5,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC6,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC7,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC8,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC9,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC10,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC11,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC12,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,Lasso,PC13,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC1,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC2,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC3,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC4,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC5,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC6,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC7,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC8,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC9,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC10,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC11,-0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC12,0.0
sector_excess_return,Consumer Discretionary_excess,1,13,ElasticNet,PC13,-0.0
sector_excess_return,Materials_excess,2,5,OLS,PC1,-0.006321424413722016
sector_excess_return,Materials_excess,2,5,OLS,PC2,-0.0017712749180979932
sector_excess_return,Materials_excess,2,5,OLS,PC3,-0.004754460145485594
sector_excess_return,Materials_excess,2,5,OLS,PC4,-0.0008792863862415224
sector_excess_return,Materials_excess,2,5,OLS,PC5,-0.0018542486170378604
sector_excess_return,Materials_excess,2,5,Ridge,PC1,-0.0003874916179167513
sector_excess_return,Materials_excess,2,5,Ridge,PC2,0.00016282431888855694
sector_excess_return,Materials_excess,2,5,Ridge,PC3,-0.0002460135268639467
sector_excess_return,Materials_excess,2,5,Ridge,PC4,-0.000183414199368972
sector_excess_return,Materials_excess,2,5,Ridge,PC5,-0.00017531507876445007
sector_excess_return,Materials_excess,2,5,Lasso,PC1,-0.0
sector_excess_return,Materials_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Materials_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Materials_excess,2,5,Lasso,PC4,-0.0
sector_excess_return,Materials_excess,2,5,Lasso,PC5,-0.0
sector_excess_return,Materials_excess,2,5,ElasticNet,PC1,-0.0
sector_excess_return,Materials_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Materials_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Materials_excess,2,5,ElasticNet,PC4,-0.0
sector_excess_return,Materials_excess,2,5,ElasticNet,PC5,-0.0
sector_excess_return,Communication Services_excess,2,5,OLS,PC1,-0.005672130124884533
sector_excess_return,Communication Services_excess,2,5,OLS,PC2,-0.0020092680682000474
sector_excess_return,Communication Services_excess,2,5,OLS,PC3,-0.0021644347110141983
sector_excess_return,Communication Services_excess,2,5,OLS,PC4,0.009993570704054726
sector_excess_return,Communication Services_excess,2,5,OLS,PC5,-0.0018500603267908883
sector_excess_return,Communication Services_excess,2,5,Ridge,PC1,-0.0031940536107493886
sector_excess_return,Communication Services_excess,2,5,Ridge,PC2,-0.000706222206407203
sector_excess_return,Communication Services_excess,2,5,Ridge,PC3,-0.000993546730262167
sector_excess_return,Communication Services_excess,2,5,Ridge,PC4,0.007083555511677684
sector_excess_return,Communication Services_excess,2,5,Ridge,PC5,-0.0008686370975252065
sector_excess_return,Communication Services_excess,2,5,Lasso,PC1,-0.0
sector_excess_return,Communication Services_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Communication Services_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Communication Services_excess,2,5,Lasso,PC4,0.004081582411196518
sector_excess_return,Communication Services_excess,2,5,Lasso,PC5,-0.0
sector_excess_return,Communication Services_excess,2,5,ElasticNet,PC1,-0.0
sector_excess_return,Communication Services_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Communication Services_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Communication Services_excess,2,5,ElasticNet,PC4,0.004275840908861619
sector_excess_return,Communication Services_excess,2,5,ElasticNet,PC5,-0.0
sector_excess_return,Energy_excess,2,5,OLS,PC1,-0.018587587844606027
sector_excess_return,Energy_excess,2,5,OLS,PC2,-0.017495762590740118
sector_excess_return,Energy_excess,2,5,OLS,PC3,-0.013491175120941274
sector_excess_return,Energy_excess,2,5,OLS,PC4,-0.008207305415165686
sector_excess_return,Energy_excess,2,5,OLS,PC5,-0.01124358533519792
sector_excess_return,Energy_excess,2,5,Ridge,PC1,-0.0035409199735706187
sector_excess_return,Energy_excess,2,5,Ridge,PC2,-0.002804767534980124
sector_excess_return,Energy_excess,2,5,Ridge,PC3,-0.0022124722114848544
sector_excess_return,Energy_excess,2,5,Ridge,PC4,-0.0038612815498804197
sector_excess_return,Energy_excess,2,5,Ridge,PC5,-0.004281045867975237
sector_excess_return,Energy_excess,2,5,Lasso,PC1,-0.0015773216695418723
sector_excess_return,Energy_excess,2,5,Lasso,PC2,-0.0
sector_excess_return,Energy_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Energy_excess,2,5,Lasso,PC4,-0.004068211371351355
sector_excess_return,Energy_excess,2,5,Lasso,PC5,-0.0054547654782834834
sector_excess_return,Energy_excess,2,5,ElasticNet,PC1,-0.0011014720007274997
sector_excess_return,Energy_excess,2,5,ElasticNet,PC2,-0.0
sector_excess_return,Energy_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Energy_excess,2,5,ElasticNet,PC4,-0.003718563680803765
sector_excess_return,Energy_excess,2,5,ElasticNet,PC5,-0.004966809023802613
sector_excess_return,Financials_excess,2,5,OLS,PC1,-0.0012700043984022772
sector_excess_return,Financials_excess,2,5,OLS,PC2,-0.002054965271074089
sector_excess_return,Financials_excess,2,5,OLS,PC3,-0.008516590833593532
sector_excess_return,Financials_excess,2,5,OLS,PC4,0.0006530048019137299
sector_excess_return,Financials_excess,2,5,OLS,PC5,-0.004241751239666634
sector_excess_return,Financials_excess,2,5,Ridge,PC1,0.00043649615530313567
sector_excess_return,Financials_excess,2,5,Ridge,PC2,-0.000136411596566627
sector_excess_return,Financials_excess,2,5,Ridge,PC3,-0.003751678904104111
sector_excess_return,Financials_excess,2,5,Ridge,PC4,4.556584184949301e-05
sector_excess_return,Financials_excess,2,5,Ridge,PC5,-0.00203289643260276
sector_excess_return,Financials_excess,2,5,Lasso,PC1,0.0
sector_excess_return,Financials_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Financials_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Financials_excess,2,5,Lasso,PC4,-0.0
sector_excess_return,Financials_excess,2,5,Lasso,PC5,-0.0
sector_excess_return,Financials_excess,2,5,ElasticNet,PC1,0.0
sector_excess_return,Financials_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Financials_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Financials_excess,2,5,ElasticNet,PC4,-0.0
sector_excess_return,Financials_excess,2,5,ElasticNet,PC5,-0.0
sector_excess_return,Industrials_excess,2,5,OLS,PC1,-0.004545348026612397
sector_excess_return,Industrials_excess,2,5,OLS,PC2,-0.002796478060022202
sector_excess_return,Industrials_excess,2,5,OLS,PC3,-0.0037479842365366186
sector_excess_return,Industrials_excess,2,5,OLS,PC4,0.0017766115067946822
sector_excess_return,Industrials_excess,2,5,OLS,PC5,-0.00032756525306079843
sector_excess_return,Industrials_excess,2,5,Ridge,PC1,-0.00018570540284141833
sector_excess_return,Industrials_excess,2,5,Ridge,PC2,-2.183583603898303e-05
sector_excess_return,Industrials_excess,2,5,Ridge,PC3,-0.00017826893365536448
sector_excess_return,Industrials_excess,2,5,Ridge,PC4,0.00010485562574016292
sector_excess_return,Industrials_excess,2,5,Ridge,PC5,4.529357495318361e-06
sector_excess_return,Industrials_excess,2,5,Lasso,PC1,-0.0
sector_excess_return,Industrials_excess,2,5,Lasso,PC2,-0.0
sector_excess_return,Industrials_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Industrials_excess,2,5,Lasso,PC4,0.0
sector_excess_return,Industrials_excess,2,5,Lasso,PC5,0.0
sector_excess_return,Industrials_excess,2,5,ElasticNet,PC1,-0.0
sector_excess_return,Industrials_excess,2,5,ElasticNet,PC2,-0.0
sector_excess_return,Industrials_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Industrials_excess,2,5,ElasticNet,PC4,0.0
sector_excess_return,Industrials_excess,2,5,ElasticNet,PC5,0.0
sector_excess_return,Technology_excess,2,5,OLS,PC1,-0.0005943664298497558
sector_excess_return,Technology_excess,2,5,OLS,PC2,0.0019143194958961475
sector_excess_return,Technology_excess,2,5,OLS,PC3,0.008725191969201292
sector_excess_return,Technology_excess,2,5,OLS,PC4,-0.0013535587203531473
sector_excess_return,Technology_excess,2,5,OLS,PC5,0.0025543954390555242
sector_excess_return,Technology_excess,2,5,Ridge,PC1,-0.0007668450105127022
sector_excess_return,Technology_excess,2,5,Ridge,PC2,8.487291206829819e-05
sector_excess_return,Technology_excess,2,5,Ridge,PC3,0.0019222837974430954
sector_excess_return,Technology_excess,2,5,Ridge,PC4,-0.0002703624971410272
sector_excess_return,Technology_excess,2,5,Ridge,PC5,0.0005630814399688168
sector_excess_return,Technology_excess,2,5,Lasso,PC1,-0.0
sector_excess_return,Technology_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Technology_excess,2,5,Lasso,PC3,0.0
sector_excess_return,Technology_excess,2,5,Lasso,PC4,-0.0
sector_excess_return,Technology_excess,2,5,Lasso,PC5,0.0
sector_excess_return,Technology_excess,2,5,ElasticNet,PC1,-0.0
sector_excess_return,Technology_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Technology_excess,2,5,ElasticNet,PC3,0.0
sector_excess_return,Technology_excess,2,5,ElasticNet,PC4,-0.0
sector_excess_return,Technology_excess,2,5,ElasticNet,PC5,0.0
sector_excess_return,Consumer Staples_excess,2,5,OLS,PC1,0.006817226791327356
sector_excess_return,Consumer Staples_excess,2,5,OLS,PC2,0.00425646075170536
sector_excess_return,Consumer Staples_excess,2,5,OLS,PC3,-0.0009958594401304262
sector_excess_return,Consumer Staples_excess,2,5,OLS,PC4,-0.0012564945324214593
sector_excess_return,Consumer Staples_excess,2,5,OLS,PC5,-0.0021672626610996486
sector_excess_return,Consumer Staples_excess,2,5,Ridge,PC1,0.00043707941763711445
sector_excess_return,Consumer Staples_excess,2,5,Ridge,PC2,0.00015450104369575438
sector_excess_return,Consumer Staples_excess,2,5,Ridge,PC3,-0.00030878522286347096
sector_excess_return,Consumer Staples_excess,2,5,Ridge,PC4,-7.533197472329883e-05
sector_excess_return,Consumer Staples_excess,2,5,Ridge,PC5,-0.00022064336213367347
sector_excess_return,Consumer Staples_excess,2,5,Lasso,PC1,0.0
sector_excess_return,Consumer Staples_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Consumer Staples_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Consumer Staples_excess,2,5,Lasso,PC4,-0.0
sector_excess_return,Consumer Staples_excess,2,5,Lasso,PC5,-0.0
sector_excess_return,Consumer Staples_excess,2,5,ElasticNet,PC1,0.0
sector_excess_return,Consumer Staples_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Consumer Staples_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Consumer Staples_excess,2,5,ElasticNet,PC4,-0.0
sector_excess_return,Consumer Staples_excess,2,5,ElasticNet,PC5,-0.0
sector_excess_return,Real Estate_excess,2,5,OLS,PC1,0.004570731814360221
sector_excess_return,Real Estate_excess,2,5,OLS,PC2,0.0033301113140953224
sector_excess_return,Real Estate_excess,2,5,OLS,PC3,0.001219935258838941
sector_excess_return,Real Estate_excess,2,5,OLS,PC4,8.639792212996976e-05
sector_excess_return,Real Estate_excess,2,5,OLS,PC5,-0.0069732650088569
sector_excess_return,Real Estate_excess,2,5,Ridge,PC1,0.0004361828006110225
sector_excess_return,Real Estate_excess,2,5,Ridge,PC2,0.0001757326012717989
sector_excess_return,Real Estate_excess,2,5,Ridge,PC3,-9.687917629000017e-05
sector_excess_return,Real Estate_excess,2,5,Ridge,PC4,-0.00012248294975573804
sector_excess_return,Real Estate_excess,2,5,Ridge,PC5,-0.001004816323219958
sector_excess_return,Real Estate_excess,2,5,Lasso,PC1,0.0
sector_excess_return,Real Estate_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Real Estate_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Real Estate_excess,2,5,Lasso,PC4,-0.0
sector_excess_return,Real Estate_excess,2,5,Lasso,PC5,-0.003827179525084389
sector_excess_return,Real Estate_excess,2,5,ElasticNet,PC1,0.0
sector_excess_return,Real Estate_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Real Estate_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Real Estate_excess,2,5,ElasticNet,PC4,-0.0
sector_excess_return,Real Estate_excess,2,5,ElasticNet,PC5,-0.003570832939156075
sector_excess_return,Utilities_excess,2,5,OLS,PC1,0.004985463323101808
sector_excess_return,Utilities_excess,2,5,OLS,PC2,0.0014141150248913885
sector_excess_return,Utilities_excess,2,5,OLS,PC3,-0.002121910437570265
sector_excess_return,Utilities_excess,2,5,OLS,PC4,-0.002962853502671281
sector_excess_return,Utilities_excess,2,5,OLS,PC5,0.0014078000447831924
sector_excess_return,Utilities_excess,2,5,Ridge,PC1,0.00037231756061063283
sector_excess_return,Utilities_excess,2,5,Ridge,PC2,9.897258755535899e-06
sector_excess_return,Utilities_excess,2,5,Ridge,PC3,-0.0003050542725869782
sector_excess_return,Utilities_excess,2,5,Ridge,PC4,-0.0001618875456822502
sector_excess_return,Utilities_excess,2,5,Ridge,PC5,5.637822642912873e-05
sector_excess_return,Utilities_excess,2,5,Lasso,PC1,0.0
sector_excess_return,Utilities_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Utilities_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Utilities_excess,2,5,Lasso,PC4,-0.0
sector_excess_return,Utilities_excess,2,5,Lasso,PC5,0.0
sector_excess_return,Utilities_excess,2,5,ElasticNet,PC1,0.0
sector_excess_return,Utilities_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Utilities_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Utilities_excess,2,5,ElasticNet,PC4,-0.0
sector_excess_return,Utilities_excess,2,5,ElasticNet,PC5,0.0
sector_excess_return,Health Care_excess,2,5,OLS,PC1,0.007816066831379302
sector_excess_return,Health Care_excess,2,5,OLS,PC2,0.005472017434793983
sector_excess_return,Health Care_excess,2,5,OLS,PC3,-0.0031207234256704014
sector_excess_return,Health Care_excess,2,5,OLS,PC4,-0.004397223883509335
sector_excess_return,Health Care_excess,2,5,OLS,PC5,0.0008604007626459087
sector_excess_return,Health Care_excess,2,5,Ridge,PC1,0.0007937554517330191
sector_excess_return,Health Care_excess,2,5,Ridge,PC2,0.00048307333440880776
sector_excess_return,Health Care_excess,2,5,Ridge,PC3,-0.0008576504130235348
sector_excess_return,Health Care_excess,2,5,Ridge,PC4,-0.0004726102893288442
sector_excess_return,Health Care_excess,2,5,Ridge,PC5,-2.8336563602967388e-05
sector_excess_return,Health Care_excess,2,5,Lasso,PC1,0.0
sector_excess_return,Health Care_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Health Care_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Health Care_excess,2,5,Lasso,PC4,-0.0
sector_excess_return,Health Care_excess,2,5,Lasso,PC5,-0.0
sector_excess_return,Health Care_excess,2,5,ElasticNet,PC1,0.0
sector_excess_return,Health Care_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Health Care_excess,2,5,ElasticNet,PC3,-0.00010391557880484656
sector_excess_return,Health Care_excess,2,5,ElasticNet,PC4,-0.0
sector_excess_return,Health Care_excess,2,5,ElasticNet,PC5,-0.0
sector_excess_return,Consumer Discretionary_excess,2,5,OLS,PC1,-0.002542334610198836
sector_excess_return,Consumer Discretionary_excess,2,5,OLS,PC2,0.0012726430245867289
sector_excess_return,Consumer Discretionary_excess,2,5,OLS,PC3,-0.0023762609877380184
sector_excess_return,Consumer Discretionary_excess,2,5,OLS,PC4,0.0032756647354638207
sector_excess_return,Consumer Discretionary_excess,2,5,OLS,PC5,0.0017570504690116472
sector_excess_return,Consumer Discretionary_excess,2,5,Ridge,PC1,-0.00016496373754172405
sector_excess_return,Consumer Discretionary_excess,2,5,Ridge,PC2,0.00021985123720087577
sector_excess_return,Consumer Discretionary_excess,2,5,Ridge,PC3,-0.00017868913870279664
sector_excess_return,Consumer Discretionary_excess,2,5,Ridge,PC4,0.00027267826649411355
sector_excess_return,Consumer Discretionary_excess,2,5,Ridge,PC5,0.0002130754461632671
sector_excess_return,Consumer Discretionary_excess,2,5,Lasso,PC1,-0.0
sector_excess_return,Consumer Discretionary_excess,2,5,Lasso,PC2,0.0
sector_excess_return,Consumer Discretionary_excess,2,5,Lasso,PC3,-0.0
sector_excess_return,Consumer Discretionary_excess,2,5,Lasso,PC4,0.0
sector_excess_return,Consumer Discretionary_excess,2,5,Lasso,PC5,0.0
sector_excess_return,Consumer Discretionary_excess,2,5,ElasticNet,PC1,-0.0
sector_excess_return,Consumer Discretionary_excess,2,5,ElasticNet,PC2,0.0
sector_excess_return,Consumer Discretionary_excess,2,5,ElasticNet,PC3,-0.0
sector_excess_return,Consumer Discretionary_excess,2,5,ElasticNet,PC4,0.0
sector_excess_return,Consumer Discretionary_excess,2,5,ElasticNet,PC5,0.0
sector_excess_return,Materials_excess,2,10,OLS,PC1,-0.003474236340299677
sector_excess_return,Materials_excess,2,10,OLS,PC2,0.0010715208861303142
sector_excess_return,Materials_excess,2,10,OLS,PC3,-0.003430437464401987
sector_excess_return,Materials_excess,2,10,OLS,PC4,-0.0010370509640839863
sector_excess_return,Materials_excess,2,10,OLS,PC5,-0.0018250202249394756
sector_excess_return,Materials_excess,2,10,OLS,PC6,0.0023202007960787725
sector_excess_return,Materials_excess,2,10,OLS,PC7,-0.0017250416961579393
sector_excess_return,Materials_excess,2,10,OLS,PC8,-0.0030818445611904147
sector_excess_return,Materials_excess,2,10,OLS,PC9,0.0031927753567737717
sector_excess_return,Materials_excess,2,10,OLS,PC10,0.0041128119473079015
sector_excess_return,Materials_excess,2,10,Ridge,PC1,-0.0003740938103603931
sector_excess_return,Materials_excess,2,10,Ridge,PC2,0.00017347184160708667
sector_excess_return,Materials_excess,2,10,Ridge,PC3,-0.000241124925922039
sector_excess_return,Materials_excess,2,10,Ridge,PC4,-0.00018633993432479518
sector_excess_return,Materials_excess,2,10,Ridge,PC5,-0.00017343861806868
sector_excess_return,Materials_excess,2,10,Ridge,PC6,0.00011408835362052274
sector_excess_return,Materials_excess,2,10,Ridge,PC7,-0.00016996527429714257
sector_excess_return,Materials_excess,2,10,Ridge,PC8,-0.0002883485860821929
sector_excess_return,Materials_excess,2,10,Ridge,PC9,0.00041170657375321754
sector_excess_return,Materials_excess,2,10,Ridge,PC10,0.0003053467452011915
sector_excess_return,Materials_excess,2,10,Lasso,PC1,-0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC2,0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC3,-0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC4,-0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC5,-0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC6,0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC7,-0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC8,-0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC9,0.0
sector_excess_return,Materials_excess,2,10,Lasso,PC10,0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC1,-0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC2,0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC3,-0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC4,-0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC5,-0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC6,0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC7,-0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC8,-0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC9,0.0
sector_excess_return,Materials_excess,2,10,ElasticNet,PC10,0.0
sector_excess_return,Communication Services_excess,2,10,OLS,PC1,-0.009065951567449606
sector_excess_return,Communication Services_excess,2,10,OLS,PC2,-0.005400216704622674
sector_excess_return,Communication Services_excess,2,10,OLS,PC3,-0.004932855621787813
sector_excess_return,Communication Services_excess,2,10,OLS,PC4,0.009784210314169891
sector_excess_return,Communication Services_excess,2,10,OLS,PC5,-0.001580987065304603
sector_excess_return,Communication Services_excess,2,10,OLS,PC6,0.00284178505751337
sector_excess_return,Communication Services_excess,2,10,OLS,PC7,-0.0031765908508988145
sector_excess_return,Communication Services_excess,2,10,OLS,PC8,-0.0032267207646896104
sector_excess_return,Communication Services_excess,2,10,OLS,PC9,-0.0035529481961089696
sector_excess_return,Communication Services_excess,2,10,OLS,PC10,-0.005332192325571983
sector_excess_return,Communication Services_excess,2,10,Ridge,PC1,-0.0023016642432195675
sector_excess_return,Communication Services_excess,2,10,Ridge,PC2,-0.0006439199973496823
sector_excess_return,Communication Services_excess,2,10,Ridge,PC3,-0.0006247818228632995
sector_excess_return,Communication Services_excess,2,10,Ridge,PC4,0.005215015946479526
sector_excess_return,Communication Services_excess,2,10,Ridge,PC5,-7.212865421357337e-05
sector_excess_return,Communication Services_excess,2,10,Ridge,PC6,0.001405528499065789
sector_excess_return,Communication Services_excess,2,10,Ridge,PC7,-0.0019033247696022921
sector_excess_return,Communication Services_excess,2,10,Ridge,PC8,-0.0027682507135803843
sector_excess_return,Communication Services_excess,2,10,Ridge,PC9,0.0007934846396150986
sector_excess_return,Communication Services_excess,2,10,Ridge,PC10,-0.0036354980879100703
sector_excess_return,Communication Services_excess,2,10,Lasso,PC1,-0.0002084757589138485
sector_excess_return,Communication Services_excess,2,10,Lasso,PC2,-0.0
sector_excess_return,Communication Services_excess,2,10,Lasso,PC3,-0.0
sector_excess_return,Communication Services_excess,2,10,Lasso,PC4,0.005102440742490883
sector_excess_return,Communication Services_excess,2,10,Lasso,PC5,-0.0
sector_excess_return,Communication Services_excess,2,10,Lasso,PC6,0.0
sector_excess_return,Communication Services_excess,2,10,Lasso,PC7,-0.0
sector_excess_return,Communication Services_excess,2,10,Lasso,PC8,-0.0015301111758924233
sector_excess_return,Communication Services_excess,2,10,Lasso,PC9,0.0
sector_excess_return,Communication Services_excess,2,10,Lasso,PC10,-0.0026216922906900177
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC1,-0.0001762433333731929
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC2,-0.0
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC3,-0.0
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC4,0.004965036388894758
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC5,-0.0
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC6,0.0
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC7,-0.0
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC8,-0.0015031139880429796
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC9,0.0
sector_excess_return,Communication Services_excess,2,10,ElasticNet,PC10,-0.0025669910995128487
sector_excess_return,Energy_excess,2,10,OLS,PC1,-0.020357965597634246
sector_excess_return,Energy_excess,2,10,OLS,PC2,-0.018151222010274495
sector_excess_return,Energy_excess,2,10,OLS,PC3,-0.014151611549958708
sector_excess_return,Energy_excess,2,10,OLS,PC4,-0.0072643189017793245
sector_excess_return,Energy_excess,2,10,OLS,PC5,-0.014853073482770148
sector_excess_return,Energy_excess,2,10,OLS,PC6,-0.00800535060916084
sector_excess_return,Energy_excess,2,10,OLS,PC7,-0.014516514264313695
sector_excess_return,Energy_excess,2,10,OLS,PC8,0.00699508299544757
sector_excess_return,Energy_excess,2,10,OLS,PC9,-0.002612224414245674
sector_excess_return,Energy_excess,2,10,OLS,PC10,0.008746523163314923
sector_excess_return,Energy_excess,2,10,Ridge,PC1,-0.0030750736117603284
sector_excess_return,Energy_excess,2,10,Ridge,PC2,-0.0023382659348717564
sector_excess_return,Energy_excess,2,10,Ridge,PC3,-0.0017848172198318565
sector_excess_return,Energy_excess,2,10,Ridge,PC4,-0.004009151360561254
sector_excess_return,Energy_excess,2,10,Ridge,PC5,-0.0045143392568933426
sector_excess_return,Energy_excess,2,10,Ridge,PC6,-0.002982371105063301
sector_excess_return,Energy_excess,2,10,Ridge,PC7,-0.004294035007256134
sector_excess_return,Energy_excess,2,10,Ridge,PC8,0.00218070660411696
sector_excess_return,Energy_excess,2,10,Ridge,PC9,0.0034740555701759466
sector_excess_return,Energy_excess,2,10,Ridge,PC10,0.004200236580952806
sector_excess_return,Energy_excess,2,10,Lasso,PC1,-0.0
sector_excess_return,Energy_excess,2,10,Lasso,PC2,-0.0
sector_excess_return,Energy_excess,2,10,Lasso,PC3,-0.0
sector_excess_return,Energy_excess,2,10,Lasso,PC4,-0.0015444303522670908
